branch_index,point_index,par,mu,l0,mode_k
1,62,19.785873,0.030821,-0.000000,0.500000
1,63,19.812442,0.030742,-0.000000,0.500000
1,64,19.834923,0.030660,0.000000,0.500000
1,65,19.854051,0.030577,0.000000,0.500000
1,66,19.871686,0.030491,0.000000,0.500000
1,67,19.888900,0.030402,0.000000,0.500000
1,68,19.904687,0.030311,-0.000000,0.500000
1,69,19.917552,0.030218,-0.000000,0.500000
1,70,19.927155,0.030121,-0.000001,0.500000
1,71,19.935105,0.030022,-0.000000,0.500000
1,72,19.943525,0.029921,0.000001,0.500000
1,73,19.952377,0.029816,-0.000000,0.500000
1,74,19.959633,0.029709,-0.000000,0.500000
1,75,19.964057,0.029598,0.000008,0.500000
1,76,19.967102,0.029485,-0.000000,0.500000
1,77,19.971223,0.029368,0.000000,0.500000
1,78,19.976444,0.029249,0.000002,0.500000
1,79,19.980396,0.029126,0.000000,0.500000
1,80,19.981832,0.029001,0.000000,0.500000
1,81,19.982676,0.028871,0.000000,0.500000
1,82,19.985231,0.028739,0.000000,0.500000
1,83,19.988675,0.028603,0.000000,0.500000
1,84,19.990374,0.028463,-0.000000,0.500000
1,85,19.990070,0.028321,0.000004,0.500000
1,86,19.990472,0.028173,-0.000000,1.250000
1,87,19.992805,0.028024,0.000000,1.250000
1,88,19.994854,0.027872,-0.000000,1.250000
1,89,19.994676,0.027717,0.000007,1.250000
1,90,19.993885,0.027555,0.000000,1.250000
1,91,19.995006,0.027392,0.000000,1.250000
1,92,19.997060,0.027226,0.000000,1.250000
1,93,19.997348,0.027056,0.000006,1.250000
1,94,19.996188,0.026883,0.000006,1.250000
1,95,19.996341,0.026706,-0.000000,1.250000
1,96,19.998110,0.026527,-0.000000,1.250000
1,97,19.998826,0.026344,0.000003,1.250000
1,98,19.997703,0.026157,0.000005,1.250000
1,99,19.997249,0.025967,-0.000000,1.250000
1,100,19.998648,0.025773,-0.000001,1.250000
1,101,19.999601,0.025576,0.000000,1.250000
1,102,19.998648,0.025376,0.000007,1.250000
1,103,19.997894,0.025172,-0.000000,1.250000
1,104,19.998980,0.024965,-0.000001,1.250000
1,105,20.000004,0.024752,-0.000000,1.250000
1,106,19.999178,0.024536,0.000007,1.250000
1,107,19.998343,0.024318,-0.000000,1.250000
1,108,19.999264,0.024096,-0.000000,1.250000
1,109,20.000221,0.023871,0.000000,1.250000
1,110,19.999459,0.023643,0.000005,1.250000
1,111,19.998650,0.023410,0.000000,1.250000
1,112,19.999507,0.023174,-0.000000,1.250000
1,113,20.000337,0.022935,0.000000,1.250000
1,114,19.999548,0.022692,0.000004,1.250000
1,115,19.979101,0.022457,0.000001,1.250000
1,116,19.999749,0.022196,0.000000,1.250000
1,117,20.000375,0.021943,0.000001,1.250000
1,118,19.999519,0.021686,0.000005,1.250000
1,119,19.999066,0.021425,-0.000000,1.250000
1,120,20.000003,0.021158,-0.000000,1.250000
1,121,20.000332,0.020889,0.000001,1.250000
1,122,19.999392,0.020613,0.000002,1.250000
1,123,19.976193,0.020350,0.000000,1.250000
1,124,20.000258,0.020060,-0.000000,1.250000
1,125,20.000182,0.019776,0.000002,1.250000
1,126,19.999256,0.019490,0.000001,1.250000
1,127,19.999593,0.019200,-0.000000,1.250000
1,128,20.000461,0.018906,0.000001,1.250000
1,129,19.999863,0.018606,0.000002,1.250000
1,130,19.999184,0.018306,-0.000000,1.250000
1,131,20.000241,0.017952,-0.000000,1.250000
1,132,20.000320,0.017636,0.000001,1.250000
1,133,19.999142,0.017284,0.000000,1.250000
1,134,19.999864,0.016961,-0.000000,1.250000
1,135,20.000683,0.016625,0.000000,1.250000
1,136,19.999083,0.016251,0.000001,1.250000
1,137,19.999401,0.015927,0.000000,1.250000
1,138,20.001447,0.015599,0.000000,1.250000
1,139,19.999237,0.015257,0.000001,1.250000
1,140,20.143644,0.014937,-0.000000,1.250000
2,0,10.000000,0.032325,0.000000,0.500000
2,1,9.800000,0.032324,0.000000,0.500000
2,2,9.600002,0.032322,0.000000,0.500000
2,3,9.400005,0.032320,-0.000000,0.500000
2,4,9.200007,0.032318,0.000000,0.500000
2,5,9.000010,0.032316,0.000000,0.500000
2,6,8.800012,0.032314,-0.000001,0.500000
2,7,8.600015,0.032311,0.000000,0.500000
2,8,8.400019,0.032309,0.000000,0.500000
2,9,8.200023,0.032306,0.000000,0.500000
2,10,8.000027,0.032304,0.000000,0.500000
2,11,7.800032,0.032301,0.000000,0.500000
2,12,7.600039,0.032298,0.000000,0.500000
2,13,7.400047,0.032294,-0.000000,0.500000
2,14,7.200057,0.032290,0.000000,0.500000
2,15,7.000070,0.032286,-0.000000,0.500000
2,16,6.800087,0.032281,0.000000,0.500000
2,17,6.600110,0.032276,-0.000000,0.500000
2,18,6.400140,0.032271,-0.000002,0.500000
2,19,6.200181,0.032264,-0.000000,0.500000
2,20,6.000236,0.032257,-0.000000,0.500000
2,21,5.800312,0.032249,0.000000,0.500000
2,22,5.600414,0.032240,0.000000,0.500000
2,23,5.400554,0.032230,0.000000,0.500000
2,24,5.200747,0.032219,0.000000,0.500000
2,25,5.001011,0.032206,0.000000,0.500000
2,26,4.801375,0.032191,-0.000000,0.500000
2,27,4.601804,0.032174,-0.000000,0.500000
2,28,4.402578,0.032154,0.000000,0.500000
2,29,4.203531,0.032131,-0.000000,0.500000
2,30,4.004845,0.032105,-0.000000,0.500000
2,31,3.806657,0.032074,-0.000001,0.500000
2,32,3.609155,0.032039,0.000000,0.500000
2,33,3.412591,0.031999,0.000000,0.500000
2,34,3.217306,0.031952,0.000000,0.500000
2,35,3.023751,0.031899,0.000000,0.500000
2,36,2.832509,0.031837,0.000000,0.500000
2,37,2.644317,0.031765,-0.000000,0.500000
2,38,2.460066,0.031684,0.000000,0.500000
2,39,2.280782,0.031592,-0.000000,0.500000
2,40,2.107575,0.031487,0.000000,0.500000
2,41,1.941545,0.031371,-0.000000,0.500000
2,42,1.783682,0.031242,0.000000,0.500000
2,43,1.634736,0.031102,-0.000001,0.500000
2,44,1.495193,0.030949,-0.000000,0.500000
2,45,1.365215,0.030786,-0.000003,0.500000
2,46,1.244694,0.030612,0.000001,0.500000
2,47,1.133307,0.030428,-0.000001,0.500000
2,48,1.030591,0.030235,-0.000000,0.500000
2,49,0.936002,0.030033,0.000000,0.500000
2,50,0.848973,0.029822,0.000002,0.500000
2,51,0.768943,0.029602,-0.000001,0.500000
2,52,0.695380,0.029374,0.000003,0.500000
2,53,0.627797,0.029136,-0.000000,0.500000
2,54,0.565745,0.028890,0.000001,0.500000
2,55,0.508826,0.028635,0.000006,0.500000
2,56,0.456680,0.028371,0.000002,0.500000
2,57,0.408981,0.028098,-0.000001,0.500000
2,58,0.365433,0.027816,0.000000,0.500000
2,59,0.325765,0.027524,-0.000001,0.500000
2,60,0.289598,0.027223,-0.000001,0.500000
2,61,0.257076,0.026912,0.000000,0.500000
2,62,0.227595,0.026592,-0.000001,0.500000
2,63,0.201066,0.026264,0.000000,0.500000
2,64,0.177278,0.025927,-0.000000,0.500000
2,65,0.156018,0.025582,0.000000,0.500000
2,66,0.137078,0.025230,-0.000000,0.500000
2,67,0.120260,0.024870,0.000000,0.500000
2,68,0.105374,0.024504,-0.000000,0.500000
2,69,0.092239,0.024131,-0.000000,0.500000
2,70,0.080680,0.023753,-0.000000,0.500000
2,71,0.070526,0.023370,-0.000000,0.500000
2,72,0.061619,0.022983,0.000000,0.500000
2,73,0.053821,0.022591,-0.000000,0.500000
2,74,0.047010,0.022196,0.000000,0.500000
2,75,0.041070,0.021798,-0.000000,0.500000
2,76,0.035850,0.021397,-0.000000,0.500000
2,77,0.031362,0.020993,0.000000,0.500000
2,78,0.027417,0.020588,0.000000,0.500000
2,79,0.023988,0.020180,-0.000000,0.500000
2,80,0.021004,0.019771,0.000000,0.500000
2,81,0.018404,0.019360,-0.000000,0.500000
2,82,0.016129,0.018949,-0.000000,0.500000
2,83,0.014150,0.018536,-0.000000,0.500000
2,84,0.012432,0.018122,-0.000000,0.500000
2,85,0.010935,0.017708,-0.000000,0.500000
2,86,0.009620,0.017294,-0.000000,0.500000
2,87,0.008468,0.016879,0.000000,0.500000
2,88,0.007469,0.016464,0.000000,0.500000
2,89,0.006602,0.016049,0.000000,0.500000
2,90,0.005848,0.015640,0.000000,0.500000
2,91,0.005159,0.015221,0.000000,0.500000
2,92,0.004569,0.014806,0.000000,0.500000
2,93,0.004060,0.014392,0.000000,0.500000
2,94,0.003611,0.013979,0.000001,0.500000
2,95,0.003205,0.013566,-0.000000,0.500000
2,96,0.002848,0.013153,0.000002,0.500000
2,97,0.002545,0.012741,-0.000000,0.500000
2,98,0.002280,0.012330,0.000000,0.500000
2,99,0.002033,0.011920,0.000000,0.500000
2,100,0.001812,0.011511,0.000000,0.500000
2,101,0.001629,0.011103,-0.000000,0.500000
2,102,0.001471,0.010695,0.000000,0.500000
2,103,0.001319,0.010289,0.000000,0.500000
2,104,0.001178,0.009884,0.000000,0.500000
2,105,0.001064,0.009481,0.000000,0.250000
2,106,0.000971,0.009078,-0.000000,0.250000
2,107,0.000876,0.008677,-0.000000,0.250000
2,108,0.000782,0.008277,-0.000000,0.250000
2,109,0.000711,0.007879,0.000000,0.250000
2,110,0.000656,0.007482,-0.000000,0.250000
2,111,0.000596,0.007086,0.000000,0.250000
2,112,0.000531,0.006693,-0.000000,0.250000
2,113,0.000485,0.006300,-0.000000,0.250000
2,114,0.000454,0.005910,0.000000,0.250000
2,115,0.000415,0.005521,0.000000,0.250000
2,116,0.000368,0.005133,-0.000000,0.250000
2,117,0.000338,0.004748,0.000001,0.250000
2,118,0.000323,0.004364,0.000001,0.250000
2,119,0.000296,0.003982,0.000001,0.250000
2,120,0.000260,0.003602,0.000000,0.250000
2,121,0.000242,0.003224,0.000002,0.250000
2,122,0.000236,0.002848,0.000000,0.250000
2,123,0.000242,0.002474,-0.000000,1.000000
2,124,0.000188,0.002103,-0.000001,1.000000
2,125,0.000177,0.001732,-0.000000,1.000000
2,126,0.000177,0.001364,-0.000000,1.000000
2,127,0.000161,0.000998,0.000000,1.000000
2,128,0.000137,0.000634,0.000000,1.000000
2,129,0.000134,0.000271,0.000002,1.000000
2,130,0.000137,-0.000088,0.000000,1.000000
2,131,0.000121,-0.000446,-0.000000,1.000000
2,132,0.000102,-0.000802,-0.000000,1.000000
2,133,0.000105,-0.001155,0.000002,1.000000
2,134,0.000109,-0.001506,-0.000000,1.000000
2,135,0.000092,-0.001855,-0.000000,1.000000
2,136,0.000078,-0.002201,0.000000,1.000000
2,137,0.000086,-0.002545,0.000002,1.000000
2,138,0.000088,-0.002887,0.000000,1.000000
2,139,0.000070,-0.003227,0.000000,1.000000
2,140,0.000062,-0.003564,0.000001,1.000000
2,141,0.000074,-0.003899,0.000002,1.000000
2,142,0.000072,-0.004231,-0.000000,1.000000
2,143,0.000054,-0.004561,0.000000,1.000000
2,144,0.000053,-0.004888,0.000002,1.000000
2,145,0.000065,-0.005213,0.000001,1.000000
2,146,0.000058,-0.005536,-0.000000,1.000000
2,147,0.000041,-0.005856,-0.000000,1.000000
2,148,0.000048,-0.006173,0.000002,1.000000
2,149,0.000011,-0.006492,-0.000000,1.000000
2,150,0.000045,-0.006799,0.000002,1.000000
2,151,0.000033,-0.007109,0.000000,1.000000
2,152,0.000047,-0.007416,0.000002,1.000000
2,153,0.000053,-0.007721,-0.000000,1.000000
2,154,0.000032,-0.008023,-0.000000,1.000000
2,155,0.000030,-0.008323,0.000001,1.000000
2,156,0.000051,-0.008619,0.000001,1.000000
2,157,0.000043,-0.008914,-0.000000,1.000000
2,158,0.000021,-0.009205,0.000000,1.000000
2,159,0.000036,-0.009494,0.000002,1.000000
2,160,0.000052,-0.009780,-0.000000,1.000000
2,161,0.000027,-0.010064,-0.000000,1.000000
2,162,0.000017,-0.010344,0.000001,1.000000
2,163,0.000050,-0.010622,0.000001,1.000000
2,164,0.000045,-0.010898,0.000000,1.000000
2,165,0.000005,-0.011170,0.000000,1.000000
2,166,0.000031,-0.011440,0.000002,1.000000
2,167,0.000071,-0.011707,-0.000000,1.000000
2,168,0.000009,-0.011971,-0.000001,1.000000
2,169,-0.000025,-0.012233,0.000001,1.000000
2,170,0.000141,-0.012492,0.000002,1.000000
2,171,0.000317,-0.012748,0.000000,1.000000
2,172,0.000231,-0.013001,0.000001,1.000000
2,173,0.000019,-0.013251,0.000002,1.000000
2,174,-0.000022,-0.013499,0.000000,1.000000
2,175,0.000058,-0.013743,0.000000,1.000000
2,176,0.000055,-0.013985,0.000001,1.000000
2,177,0.000006,-0.014224,0.000000,1.000000
2,178,0.000027,-0.014461,-0.000000,1.000000
2,179,0.000057,-0.014694,0.000000,1.000000
2,180,0.000029,-0.014925,0.000002,1.000000
2,181,0.000017,-0.015152,-0.000000,1.000000
2,182,0.000046,-0.015377,0.000000,1.000000
2,183,0.000047,-0.015599,0.000002,1.000000
2,184,0.000022,-0.015818,0.000001,1.000000
2,185,0.000032,-0.016035,0.000000,1.000000
2,186,-0.000124,-0.016256,0.000000,1.000000
2,187,0.000039,-0.016458,0.000002,1.000000
2,188,0.000027,-0.016665,-0.000000,1.000000
2,189,0.000046,-0.016870,0.000000,1.000000
2,190,0.000053,-0.017072,0.000001,1.000000
2,191,0.000036,-0.017271,0.000001,1.000000
2,192,0.000037,-0.017467,0.000002,1.000000
2,193,0.000056,-0.017661,0.000001,1.000000
2,194,0.000054,-0.017851,0.000002,1.000000
2,195,0.000041,-0.018038,0.000001,1.000000
2,196,0.000050,-0.018223,0.000002,1.000000
2,197,0.000065,-0.018405,0.000000,1.000000
2,198,0.000058,-0.018584,0.000003,1.000000
2,199,0.000050,-0.018760,-0.000000,1.000000
2,200,0.000064,-0.018933,0.000000,1.000000
3,0,10.000000,-0.024751,0.000000,0.500000
3,1,9.800000,-0.024750,0.000000,0.500000
3,2,9.600002,-0.024749,0.000001,0.500000
3,3,9.400005,-0.024748,0.000000,0.500000
3,4,9.200007,-0.024747,0.000000,0.500000
3,5,9.000010,-0.024746,0.000000,0.500000
3,6,8.800012,-0.024745,-0.000000,0.500000
3,7,8.600015,-0.024744,-0.000000,0.500000
3,8,8.400019,-0.024743,-0.000000,0.500000
3,9,8.200023,-0.024742,-0.000000,0.500000
3,10,8.000027,-0.024741,-0.000000,0.500000
3,11,7.800032,-0.024739,0.000000,0.500000
3,12,7.600039,-0.024738,0.000000,0.500000
3,13,7.400047,-0.024737,0.000000,0.500000
3,14,7.200057,-0.024736,-0.000000,0.500000
3,15,7.000069,-0.024734,-0.000001,0.500000
3,16,6.800088,-0.024733,-0.000000,0.500000
3,17,6.600107,-0.024731,-0.000001,0.500000
3,18,6.400141,-0.024729,0.000001,0.500000
3,19,6.200182,-0.024728,0.000000,0.500000
3,20,6.000237,-0.024726,0.000000,0.500000
3,21,5.800312,-0.024724,0.000000,0.500000
3,22,5.600641,-0.024721,0.000000,0.500000
3,23,5.400785,-0.024719,0.000000,0.500000
3,24,5.200978,-0.024716,0.000000,0.500000
3,25,5.001242,-0.024714,0.000001,0.500000
3,26,4.801606,-0.024711,-0.000000,0.500000
3,27,4.602107,-0.024707,0.000000,0.500000
3,28,4.402797,-0.024703,0.000000,0.500000
3,29,4.203749,-0.024699,0.000000,0.500000
3,30,4.005062,-0.024694,0.000000,0.500000
3,31,3.806874,-0.024689,0.000000,0.500000
3,32,3.609370,-0.024683,0.000000,0.500000
3,33,3.412805,-0.024677,-0.000000,0.500000
3,34,3.217519,-0.024670,0.000000,0.500000
3,35,3.023962,-0.024661,0.000002,0.500000
3,36,2.832718,-0.024652,0.000001,0.500000
3,37,2.644521,-0.024642,0.000000,0.500000
3,38,2.460265,-0.024630,0.000001,0.500000
3,39,2.280973,-0.024618,-0.000000,0.500000
3,40,2.107758,-0.024604,-0.000000,0.500000
3,41,1.941720,-0.024590,-0.000000,0.500000
3,42,1.783844,-0.024574,-0.000000,0.500000
3,43,1.634849,-0.024558,-0.000000,0.500000
3,44,1.495339,-0.024542,-0.000000,0.500000
3,45,1.365349,-0.024525,-0.000000,0.500000
3,46,1.244816,-0.024509,-0.000000,0.500000
3,47,1.133418,-0.024493,-0.000000,0.500000
3,48,1.030692,-0.024477,-0.000000,0.500000
3,49,0.936096,-0.024462,0.000000,0.500000
3,50,0.849058,-0.024447,-0.000000,0.500000
3,51,0.769020,-0.024434,-0.000000,0.500000
3,52,0.695451,-0.024421,-0.000000,0.500000
3,53,0.627861,-0.024410,-0.000000,0.500000
3,54,0.565805,-0.024400,-0.000000,0.500000
3,55,0.508882,-0.024391,-0.000000,0.500000
3,56,0.456731,-0.024383,0.000000,0.500000
3,57,0.409028,-0.024376,-0.000000,0.500000
3,58,0.365476,-0.024370,-0.000000,0.500000
3,59,0.325804,-0.024366,-0.000000,0.500000
3,60,0.289760,-0.024363,-0.000000,0.500000
3,61,0.257108,-0.024361,-0.000000,0.500000
3,62,0.227624,-0.024360,-0.000000,0.500000
3,63,0.201092,-0.024359,-0.000000,0.500000
3,64,0.177301,-0.024359,-0.000000,0.500000
3,65,0.156038,-0.024360,-0.000001,0.500000
3,66,0.137096,-0.024361,0.000000,0.500000
3,67,0.120276,-0.024363,0.000000,0.500000
3,68,0.105388,-0.024364,0.000000,0.500000
3,69,0.092252,-0.024365,0.000000,0.500000
3,70,0.080691,-0.024366,0.000000,0.500000
3,71,0.070536,-0.024367,-0.000000,0.500000
3,72,0.061627,-0.024366,0.000000,0.500000
3,73,0.053829,-0.024365,0.000000,0.500000
3,74,0.047017,-0.024363,0.000000,0.500000
3,75,0.041076,-0.024360,-0.000000,0.500000
3,76,0.035891,-0.024355,0.000000,0.500000
3,77,0.031366,-0.024350,-0.000000,0.500000
3,78,0.027421,-0.024342,0.000000,0.500000
3,79,0.023991,-0.024334,0.000000,0.500000
3,80,0.021009,-0.024323,0.000000,0.500000
3,81,0.018406,-0.024311,0.000000,0.500000
3,82,0.016132,-0.024297,-0.000000,0.500000
3,83,0.014152,-0.024281,-0.000000,0.500000
3,84,0.012434,-0.024264,-0.000000,0.500000
3,85,0.010936,-0.024244,-0.000000,0.500000
3,86,0.009621,-0.024222,-0.000000,0.500000
3,87,0.008469,-0.024198,0.000000,0.500000
3,88,0.007470,-0.024172,0.000000,0.500000
3,89,0.006603,-0.024144,-0.000000,0.500000
3,90,0.005837,-0.024114,-0.000000,0.500000
3,91,0.005158,-0.024082,-0.000000,0.500000
3,92,0.004567,-0.024047,-0.000000,0.500000
3,93,0.004059,-0.024010,0.000000,0.500000
3,94,0.003610,-0.023970,-0.000000,0.500000
3,95,0.003204,-0.023929,0.000000,0.500000
3,96,0.002847,-0.023884,0.000000,0.500000
3,97,0.002545,-0.023838,-0.000000,0.500000
3,98,0.002279,-0.023789,0.000000,0.500000
3,99,0.002032,-0.023738,0.000000,0.500000
3,100,0.001812,-0.023684,-0.000000,0.500000
3,101,0.001628,-0.023627,-0.000000,0.500000
3,102,0.001470,-0.023568,0.000000,0.500000
3,103,0.001319,-0.023507,0.000000,0.500000
3,104,0.001178,-0.023443,-0.000000,0.500000
3,105,0.001064,-0.023376,0.000000,0.250000
3,106,0.000971,-0.023307,-0.000000,0.250000
3,107,0.000876,-0.023236,-0.000000,0.250000
3,108,0.000782,-0.023161,0.000000,0.250000
3,109,0.000710,-0.023084,0.000000,0.250000
3,110,0.000656,-0.023005,-0.000000,0.250000
3,111,0.000595,-0.022922,-0.000000,0.250000
3,112,0.000531,-0.022837,-0.000000,0.250000
3,113,0.000485,-0.022750,0.000000,0.250000
3,114,0.000454,-0.022659,-0.000000,0.250000
3,115,0.000415,-0.022566,-0.000000,0.250000
3,116,0.000368,-0.022471,-0.000000,0.250000
3,117,0.000338,-0.022372,0.000000,0.250000
3,118,0.000323,-0.022271,-0.000000,0.250000
3,119,0.000296,-0.022167,-0.000000,0.250000
3,120,0.000260,-0.022060,-0.000000,0.250000
3,121,0.000242,-0.021951,-0.000000,0.250000
3,122,0.000236,-0.021839,0.000000,0.250000
3,123,0.000216,-0.021723,-0.000000,1.000000
3,124,0.000187,-0.021606,-0.000000,1.000000
3,125,0.000177,-0.021485,0.000000,1.000000
3,126,0.000177,-0.021362,-0.000000,1.000000
3,127,0.000160,-0.021235,-0.000000,1.000000
3,128,0.000137,-0.021106,-0.000000,1.000000
3,129,0.000134,-0.020974,0.000002,1.000000
3,130,0.000137,-0.020839,0.000000,1.000000
3,131,0.000121,-0.020702,-0.000000,1.000000
3,132,0.000102,-0.020561,-0.000000,1.000000
3,133,0.000105,-0.020418,0.000002,1.000000
3,134,0.000109,-0.020272,-0.000000,1.000000
3,135,0.000092,-0.020123,0.000001,1.000000
3,136,0.000078,-0.019971,0.000000,1.000000
3,137,0.000086,-0.019816,0.000003,1.000000
3,138,0.000088,-0.019659,-0.000000,1.000000
3,139,0.000070,-0.019498,0.000000,1.000000
3,140,0.000062,-0.019335,0.000001,1.000000
3,141,0.000074,-0.019169,0.000002,1.000000
3,142,0.000071,-0.019000,-0.000000,1.000000
3,143,0.000053,-0.018828,0.000000,1.000000
3,144,0.000053,-0.018653,0.000002,1.000000
3,145,0.000065,-0.018475,0.000001,1.000000
3,146,0.000058,-0.018295,-0.000000,1.000000
3,147,0.000041,-0.018111,0.000000,1.000000
3,148,0.000048,-0.017925,0.000002,1.000000
3,149,0.000059,-0.017736,-0.000000,1.000000
3,150,0.000045,-0.017543,-0.000000,1.000000
3,151,0.000033,-0.017348,0.000000,1.000000
3,152,0.000048,-0.017150,0.000003,1.000000
3,153,0.000053,-0.016950,0.000001,1.000000
3,154,0.000032,-0.016746,0.000000,1.000000
3,155,0.000030,-0.016539,0.000003,1.000000
3,156,0.000051,-0.016330,0.000001,1.000000
3,157,0.000043,-0.016118,-0.000000,1.000000
3,158,0.000021,-0.015903,0.000000,1.000000
3,159,0.000036,-0.015685,0.000002,1.000000
3,160,0.000052,-0.015464,-0.000000,1.000000
3,161,0.000027,-0.015240,-0.000000,1.000000
3,162,0.000017,-0.015013,0.000001,1.000000
3,163,0.000050,-0.014784,0.000001,1.000000
3,164,0.000044,-0.014551,0.000000,1.000000
3,165,0.000005,-0.014316,-0.000000,1.000000
3,166,0.000032,-0.014078,0.000002,1.000000
3,167,0.000071,-0.013838,0.000000,1.000000
3,168,0.000008,-0.013594,0.000000,1.000000
3,169,-0.000024,-0.013347,0.000001,1.000000
3,170,0.000143,-0.013098,0.000002,1.000000
3,171,0.000318,-0.012846,0.000000,1.000000
3,172,0.000228,-0.012591,0.000001,1.000000
3,173,0.000017,-0.012333,0.000002,1.000000
3,174,-0.000021,-0.012073,0.000000,1.000000
3,175,0.000059,-0.011809,-0.000000,1.000000
3,176,0.000054,-0.011543,0.000001,1.000000
3,177,0.000005,-0.011275,0.000000,1.000000
3,178,0.000028,-0.011003,-0.000001,1.000000
3,179,0.000056,-0.010729,0.000000,1.000000
3,180,0.000028,-0.010452,0.000002,1.000000
3,181,0.000017,-0.010172,0.000000,1.000000
3,182,0.000046,-0.009890,-0.000000,1.000000
3,183,0.000046,-0.009605,0.000002,1.000000
3,184,0.000022,-0.009317,0.000001,1.000000
3,185,0.000033,-0.009026,-0.000000,1.000000
3,186,0.000053,-0.008733,0.000000,1.000000
3,187,0.000038,-0.008437,0.000002,1.000000
3,188,0.000027,-0.008139,-0.000000,1.000000
3,189,0.000046,-0.007838,-0.000000,1.000000
3,190,0.000053,-0.007534,0.000001,1.000000
3,191,0.000036,-0.007228,0.000002,1.000000
3,192,0.000038,-0.006919,0.000001,1.000000
3,193,0.000056,-0.006608,0.000000,1.000000
3,194,0.000054,-0.006294,0.000002,1.000000
3,195,0.000041,-0.005977,0.000001,1.000000
3,196,0.000050,-0.005658,-0.000000,1.000000
3,197,0.000065,-0.005337,-0.000000,1.000000
3,198,0.000058,-0.005013,0.000002,1.000000
3,199,0.000050,-0.004686,-0.000000,1.000000
3,200,0.000065,-0.004357,-0.000000,1.000000
4,0,10.000000,-0.024751,0.000000,0.500000
4,1,10.200000,-0.024751,0.000000,0.500000
4,2,10.399998,-0.024752,0.000000,0.500000
4,3,10.599996,-0.024753,0.000000,0.500000
4,4,10.799993,-0.024753,0.000000,0.500000
4,5,10.999991,-0.024754,0.000000,0.500000
4,6,11.199988,-0.024754,-0.000000,0.500000
4,7,11.399985,-0.024754,-0.000001,0.500000
4,8,11.599982,-0.024754,0.000000,0.500000
4,9,11.799979,-0.024754,-0.000000,0.500000
4,10,11.999975,-0.024754,-0.000000,0.500000
4,11,12.199971,-0.024754,-0.000000,0.500000
4,12,12.399965,-0.024753,0.000000,0.500000
4,13,12.599958,-0.024752,-0.000000,0.500000
4,14,12.799948,-0.024751,-0.000000,0.500000
4,15,12.999937,-0.024750,0.000000,0.500000
4,16,13.199921,-0.024748,-0.000000,0.500000
4,17,13.399901,-0.024745,0.000000,0.500000
4,18,13.599873,-0.024742,0.000000,0.500000
4,19,13.799836,-0.024739,-0.000000,0.500000
4,20,13.999786,-0.024735,-0.000000,0.500000
4,21,14.199717,-0.024730,0.000000,0.500000
4,22,14.399622,-0.024724,0.000000,0.500000
4,23,14.599493,-0.024716,0.000000,0.500000
4,24,14.799314,-0.024708,-0.000001,0.500000
4,25,14.999067,-0.024698,-0.000001,0.500000
4,26,15.198727,-0.024686,0.000000,0.500000
4,27,15.398256,-0.024671,-0.000001,0.500000
4,28,15.597605,-0.024655,-0.000000,0.500000
4,29,15.796701,-0.024635,0.000000,0.500000
4,30,15.995450,-0.024612,0.000000,0.500000
4,31,16.193717,-0.024585,0.000000,0.500000
4,32,16.391318,-0.024553,0.000000,0.500000
4,33,16.588008,-0.024515,-0.000000,0.500000
4,34,16.783428,-0.024471,-0.000001,0.500000
4,35,16.977145,-0.024420,0.000000,0.500000
4,36,17.168593,-0.024360,0.000003,0.500000
4,37,17.356913,-0.024290,0.000002,0.500000
4,38,17.541227,-0.024209,0.000001,0.500000
4,39,17.720599,-0.024117,0.000007,0.500000
4,40,17.893837,-0.024012,0.000001,0.500000
4,41,18.059980,-0.023894,0.000001,0.500000
4,42,18.217846,-0.023762,0.000001,0.500000
4,43,18.366691,-0.023617,-0.000002,0.500000
4,44,18.506483,-0.023459,0.000000,0.500000
4,45,18.636283,-0.023288,0.000000,0.500000
4,46,18.756899,-0.023106,-0.000001,0.500000
4,47,18.868136,-0.022912,-0.000000,0.500000
4,48,18.970851,-0.022707,-0.000001,0.500000
4,49,19.065706,-0.022491,0.000000,0.500000
4,50,19.153642,-0.022265,-0.000001,0.500000
4,51,19.234990,-0.022028,-0.000000,0.500000
4,52,19.310164,-0.021781,-0.000001,0.500000
4,53,19.379690,-0.021523,-0.000000,0.500000
4,54,19.443658,-0.021255,-0.000003,0.500000
4,55,19.502416,-0.020973,0.000000,0.500000
4,56,19.555461,-0.020679,-0.000002,0.500000
4,57,19.603011,-0.020374,-0.000003,0.500000
4,58,19.645824,-0.020058,0.000000,0.500000
4,59,19.685093,-0.019730,-0.000005,0.500000
4,60,19.722074,-0.019384,-0.000000,0.500000
4,61,19.755725,-0.019034,-0.000000,0.500000
4,62,19.786380,-0.018671,0.000001,0.500000
4,63,19.812869,-0.018298,-0.000001,0.500000
4,64,19.835754,-0.017903,0.000000,0.500000
4,65,19.854778,-0.017510,0.000000,0.500000
4,66,19.872395,-0.017108,0.000000,0.500000
4,67,19.889504,-0.016697,0.000000,0.500000
4,68,19.905201,-0.016280,0.000000,0.500000
4,69,19.917945,-0.015856,-0.000000,0.500000
4,70,19.927436,-0.015424,-0.000000,0.500000
4,71,19.935382,-0.014987,0.000000,0.500000
4,72,19.943868,-0.014544,0.000000,0.500000
4,73,19.952690,-0.014100,-0.000001,0.500000
4,74,19.959871,-0.013650,-0.000000,0.500000
4,75,19.964168,-0.013198,0.000000,0.500000
